source_id,document,evidence_role,page,classification,bridge_terms,condition_terms,defect_terms,component_terms,inspection_terms,repair_terms,bridge_identifiers,matched_asset_codes,matched_asset_names,snippet,training_label_candidate,promote_to_ml,manual_review_required
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,REHABILITATION_ENGINEERING_EVIDENCE,19,IDENTIFIED_BRIDGE_CONDITION_CANDIDATE,,CONDITION,,,,MAINTENANCE,Km.212.983; Km 213.000; Km 322.800; Km 322.840,,,"e ""DBOT Annuity"" or ""Hybrid Annuity"") basis, which shall be partly financed by the Concessionaire who shall recover its investment and costs through payments to be made by the Authority, in accordance with the terms and conditions to be set forth in a concession agreement to be entered into. (B) The Authority had adopted a single stage two envelope bidding process and accordingly invited proposals by its Request for Proposals dated 22.12.2017 (the ""Request for Proposals"" or ""RFP"") for qualification and selection of bidders for construction, operation and maintenance of the above referred Project on Hybrid Annuity basis. (C) The Authority had prescribed the technical and commercial terms and ",False,False,True
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,REHABILITATION_ENGINEERING_EVIDENCE,20,IDENTIFIED_BRIDGE_CONDITION_CANDIDATE,,,RUST,,,REHABILITATION,km 212.983; km 213.000; km 322.840,,,"ended, modified, supplemented, extended or re­ enacted; t.(c) references to a ""person"" and words denoting a natural person shall be !-; ~ construed as a reference to any individual, firm, company, corporation, society, trust, government, state or agency of a state or any association or partnership (whether or not having separate legal personality) of two or more of the above and shall include successors and assigns; ;:.­,-.' (d) the table of contents, headings or sub-headings in this Agreement are for convenience of reference only and shall not be used in, and shall not affect, the construction or interpretation of this Agreement; (e) the words ""include"" and ""including"" are to be construed w",False,False,True
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,REHABILITATION_ENGINEERING_EVIDENCE,22,BRIDGE_REPAIR_ENGINEERING_EVIDENCE,,,,,,REHABILITATION,km 213.0,,,"lowing order: (a) this Agreement; and (b) all other agreements and documents forming part hereof or referred to herein, i.e. the Agreement at (a) above shall prevail over the agreements and documents at (b) above. 1.4.2 Rehabilitation an... """"""""""""""~,~ (existing km 213.0 of Andhra Pradesh t -~",False,False,True
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,REHABILITATION_ENGINEERING_EVIDENCE,24,BRIDGE_REPAIR_ENGINEERING_EVIDENCE,,,,,,REHABILITATION,km 212.983; km 213.000; km 322.800; km 322.840,,,"National Highways Authorityof India Concession Agreement Part II The Concession ,. \ 1-·: j-.­ i.e,. ~ :. ':, 10 Rehabilitation and Upgradation of Giddalur- Vinukonda section of NH-544D from Design km 212.983 (existing km 213.000) to Design km 322.800 (existing km 322.840) (Design length 112.797 km) in the State of Andhra Pradesh to two lane with paved shoulder under NH (0) on Hybrid Annuity Mode .c",False,False,True
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,REHABILITATION_ENGINEERING_EVIDENCE,25,BRIDGE_REPAIR_ENGINEERING_EVIDENCE,,,,,,MAINTENANCE,km 212.983; km 213.000; km 322.800; km 322.840,,,"n Schedule-A and as specified in Schedule-B together with provision of Project Facilities as specified in Schedule­ C, and in conformity with the Specifications and Standards set forth in Schedule­ D', (b) operation and maintenance of-the Project in accordance with the provisions of this Agreement; and (c) performance and fulfillment of all other obligations of the Concessionaire in accordance with the provisions of this Agreement and matters incidental thereto or necessary for the performance of any or all of the obligations of the Concessionaire under this Agreement ;~: ;::. ~:. Rehabilitatian and Upgradatian af Giddalur - Vinukanda sectian af NH-S44Dfram Design km 212.983 t : (existing km",False,False,True
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,REHABILITATION_ENGINEERING_EVIDENCE,26,IDENTIFIED_BRIDGE_CONDITION_CANDIDATE,,CONDITION,,,,REHABILITATION,km 212.983; km 213.000; km 322.800; km 322.840,,,"ed and thirty) days and Operation Period of 15 (Fifteen) years commencing from COD, and the Concessionaire hereby accepts the Concession and agrees to implement the Project subjectto and in accordance with the terms and conditions set forth herein. 3.1.2 Subject to and in accordance with the provisions of this Agreement, the Concession hereby granted shall oblige or entitle (asthe case may be) the Concessionaire to: (a] Right of Way, access and license to the Site for the purpose of and to the extent conferred by the provisions of this Agreement; (b) finance and construct the Project; (c) manage, operate and maintain the Project; (d) perform and fulfill all of the Concessionaire's obligation",False,False,True
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,REHABILITATION_ENGINEERING_EVIDENCE,27,IDENTIFIED_BRIDGE_CONDITION_CANDIDATE,BRIDGE; ROAD OVER BRIDGE,CONDITION,,,,,km 322.840,,,". National Highways Authority of India Concession Agreement ARTICLE 4 CONDITIONS PRECEDENT 4.1 Conditions Precedent 4.1.1 Save and except as expressly provided in Articles 4, S, 6, 7, 8, 9, 10, 22, 28,38 and 41, or unless the context otherwise requires, the respective rights and obligations of the Parties under this Agreement shall be subject to the satisfaction in full of the conditions precedent specified in this Clause4.1 (the ""Conditions Precedent""). 4.1.2 The Concessionaire may, upon providing the Performance Security to the Authority in accordance with Article 9, at any time after 30 (thirty) days from the date of this Agreement or on an earlier day acceptable to the Authority, by noti",False,False,True
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,REHABILITATION_ENGINEERING_EVIDENCE,28,IDENTIFIED_BRIDGE_CONDITION_CANDIDATE,,CONDITION,,,,REHABILITATION,km 213.000; km 322.840,,,"ctive confirmation of the correctness of the representations and warranties set forth in Sub-clauses (k), (I) and (m) of Clause 7.1 of this Agreement. 4.1.4 Each Party shall make all reasonable endeavours to satisfy the Conditions Precedent within the time stipulated and shall provide the other Party with such reasonable cooperation as may be required to assist that Party in satisfying the Conditions Precedent for which that Party is responsible. Subject only to payment of Damages, it is agreed between the Parties that the obligation to fulfill each parties' Conditions Precedent is an independent obligation of the respective Party. 4.1.S The Parties shall notify each other in writing at leas",False,False,True
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,REHABILITATION_ENGINEERING_EVIDENCE,30,IDENTIFIED_BRIDGE_CONDITION_CANDIDATE,,CONDITION; GOOD,,,,MAINTENANCE,km 83; km 322.840,,,"National Highways Authority of India Concession Agreement ARTICLE 5 OBI.IGATIONS OF THE CONCESSIONAIRE 5.1 Obligations of the Concessionaire 5.1.1 Subject to and on the terms and conditions of this Agreement, the Concessionaire shall, at its own cost and expense, procure finance for and undertake the design, engineering, procurement, construction, operation and maintenance of the Project and observe, fulfill, comply with and perform all its obligations set out in this Agreement or arising hereunder. ~.- 5.1.2 The Concessionaire shall comply (including renewals as required) Agreement. with all Applicable in the performance Laws and Applicable Permits of its obligations under this 5.1.3 5.1.4 ",False,False,True
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,REHABILITATION_ENGINEERING_EVIDENCE,31,BRIDGE_REPAIR_ENGINEERING_EVIDENCE,,,,,,REHABILITATION; REPLACEMENT,km 213.000; km 322.840,,,"oject Agreement or agreement shall excuse the Concessionaire from its obligations or liability hereunder. 5.2.2 The Concessionaire shall submit to the Authority the drafts of all Project Agreements, or any amendments or replacements thereto, for its review and comments, and the Authority shall have the right but not the obligation to undertake such review and provide its comments, if any, to the Concessionaire within 30 (thirty) days of the receipt of such drafts. Within 7 (seven) days of execution of any Project Agreement or amendment thereto, the Concessionaire shall submit to the Authority a true copy thereof, duly attested by a Director of the Concessionaire, for its record. For the avoi",False,False,True
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,REHABILITATION_ENGINEERING_EVIDENCE,32,BRIDGE_REPAIR_ENGINEERING_EVIDENCE,,,,,,REHABILITATION; REPLACEMENT,km 213.000; km 322.840,,,"or remedy whatsoever from the Authority in the event of Termination or Suspension. 5.2.5 Notwithstanding anything to the contrary contained in this Agreement, the Concessionaire agrees and acknowledges that selection or replacement of the EPC Contractor and an O&M Contractor and execution of the EPC Contract and O&M Contract shall be subject to the prior approval of the Authority from national security and public interest perspective, the decision of the Authority in this behalf being final, conclusive and binding on the Concessionaire, and undertakes that it shall not give effect to any such selection or contract without prior approval of the Authority. For the avoidance of doubt, it is exp",False,False,True
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,REHABILITATION_ENGINEERING_EVIDENCE,35,BRIDGE_REPAIR_ENGINEERING_EVIDENCE,,,,,,REHABILITATION,km 213.000; km 322.840,,,"ire and any expatriate personnel of the Concessionaire or its Contractors to obtain applicable visas and work permits for discharging their respective obligations under this Agreement and the Project Agreements; (j) (k) Rehabilitation and Upgra ukonda sec ion of NH-544Dfrom Designkm 212.983 (existing km 213.000) to D''-'""''-''''' Q;~~rM~listing km 322.840) (Design length 112.797 km) in the State of Andhra Pradesh to two Ian ~~~r;g,oulder under NH (0) on Hybrid Annuity Mode '.~ .~. ~: '""[-"", .. "".. ."": .':'.""",False,False,True
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,REHABILITATION_ENGINEERING_EVIDENCE,36,IDENTIFIED_BRIDGE_CONDITION_CANDIDATE,BRIDGE; ROAD OVER BRIDGE,CONDITION; DETERIORATION,,,,REPAIR; REPAIRS; REHABILITATION; MAINTENANCE,km 212.9; km 213.000; km 322.840,,,"::~ National Highways Authority of India Concession Agreement other than approval of the General Approval Drawings of the Railway authorities for construction of such road over bridges/under bridges. 6.2 Maintenance obligations prior to Appointed Date 6.2.1 During the Development Period, the Concessionaire shall maintain the existing Project Highway, in such a manner so as to ensure that the road is in pothole free condition and also to ensure that the quality of service and safety are maintained and in the event of any material deterioration or damage other than normal wear and tear, the Concessionaire shall undertake repair thereof. It.is deemed that the Concessionaire has made necessary p",False,False,True
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,REHABILITATION_ENGINEERING_EVIDENCE,38,IDENTIFIED_BRIDGE_CONDITION_CANDIDATE,,CONDITION,,,,REHABILITATION,km 213.000,,,"urisdiction of its incorporation or registration, as the case may be, and has requested the Authority to enter into this Agreement with itself/ the Concessionaire pursuant to the Letter of Award, and has agreed to and unconditionally accepted the terms and conditions set forth in this Agreement; (m) all its rights and interests in the Project shall pass to and vest in the Authority on the Transfer Date free and clear of all liens, claims and Encumbrances, without any further act or deed on its part or that of the Authority, and that none of the Project Assets shall be acquired by it Subject to any agreement under which a security interest or other lien or Encumbrance is retained by any perso",False,False,True
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,REHABILITATION_ENGINEERING_EVIDENCE,39,IDENTIFIED_BRIDGE_CONDITION_CANDIDATE,,GOOD,,,,,km 21.; km 213.000; km 322.800; km 322.840,,,"y to perform its obligations under this Agreement; (f) (g) It has complied with Applicable Laws in all material respects; It has the right, power and authority to manage and operate the Project; and (h) It shall procure good and valid right to the Site, and has power and authority to grant a license in respect thereto to the Concessionaire. 7.3 Disclosure In the event that any occurrence or circumstance comes to the attention of either Party that renders any of its aforesaid representations or warranties untrue or incorrect, such Party shall immediately notify the other Party of the same. Such notification shall not have the effect of remedying any breach of the representation or warranty th",False,False,True
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,REHABILITATION_ENGINEERING_EVIDENCE,40,IDENTIFIED_BRIDGE_CONDITION_CANDIDATE,,CONDITION,,,ORN,REHABILITATION,km 213.000; km 322.800; km 322.840,,,"eement, the Concessionaire has, after a complete and careful examination, made an independent evaluation of the Request for Proposals, Scope of the Project, Specifications and Standards, Site, existing structures, local conditions, physical qualities of ground, subsoil and geology, and all information provided by the Authority or obtained, procured or gathered otherwise, and has determined to its satisfaction the accuracy or otherwise thereof and the nature and extent of difficulties, risks and hazards as are likely to arise or may be faced by it in the course of performance of its obligations hereunder. The Authority makes no representation whatsoever, express, implicit or otherwise, regard",False,False,True
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,REHABILITATION_ENGINEERING_EVIDENCE,42,IDENTIFIED_BRIDGE_CONDITION_CANDIDATE,,CONDITION,,,,,km 212.983; km 322.840,,,";:. 9.1 Performance Security 9.1.1 The Concessionaire shall, for the performance of its obligations hereunder, provide to the Authority no later than 30(thirty) days from the date of this Agreement, an irrevocable and unconditional guarantee from a Bank for a sum equivalent to Rs. 33.93 Crare (Rupees Thirty Three Crore Ninety Three Lakh only) in the form set forth in Schedule-F (the ""Performance Security""). Until such time the Performance Security is provided by the Concessionaire pursuant hereto and the same comes into effect, the Bid Security shall remain in force and effect, and upon such provision of the Performance Security pursuant hereto, the Authority shall release the Bid Security t",False,False,True
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,REHABILITATION_ENGINEERING_EVIDENCE,43,IDENTIFIED_BRIDGE_CONDITION_CANDIDATE,,CONDITION,,,,,km 212.9,,,"es of calculating the amount of Damages payable by the Concessionaire. 9.7 Additional Performance Security ,::..: The Concessionaire shall alongwith the Performance Security provide to the Authority an irrevocable and unconditional guarantee from a Bank for a sum equivalent to Rs. Nil in the form set forth in Schedule-F (the ""Additional Performance Security""),to be modified, , mutatis mutandis, for this purpose as security to the Authority if the Bid Project Cost of the Selected Bidder is lower by more than 10% with respect to the Estimated Project Cost. The requirement of submitting the Additional Performance Security shall be a Condition Precedent. Failure to maintain the Additional Perfor",False,False,True
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,REHABILITATION_ENGINEERING_EVIDENCE,44,IDENTIFIED_BRIDGE_CONDITION_CANDIDATE,,CONDITION,,,,,km 212.983; km 322.840,,,"nt of Termination or otherwise. 10.2.2 In consideration of the Project, this Agreement and the covenants and warranties on the part of the Concessionaire herein contained, the Authority, in accordance with the terms and conditions set forth herein, hereby grants to the Concessionaire, commencing from the Appointed Date, leave and license rights in respect of all the land (along with any buildings, constructions or immovable assets, if any, thereon) comprising the Site which is described, delineated and shown in Schedule-A hereto (the ""Licensed Premises""), on an ""as is where is"" basis, free of any Encumbrances, to develop, operate and maintain the said Licensed Premises, together with all and",False,False,True
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,REHABILITATION_ENGINEERING_EVIDENCE,47,IDENTIFIED_BRIDGE_CONDITION_CANDIDATE,,CONDITION,,,INSPECTION,REHABILITATION,km 213.0,,,"nd appurtenances to the Licensed Premisesshall not be deemed to be Encumbrances. It is further agreed that ;: the Concessionaire accepts and undertakes to bear any and all risks arising out of the inadequacy or physical condition of the Site. 10.5 Protection of Site from Encumbrances During the Concession Period, the Concessionaire shall protect the Site from any and all occupations, encroachments or Encumbrances, and shall not place or create nor permit any Contractor or other person claiming through or under the Concessionaire to place or create any Encumbrance or security interest over all or any part of the Site or the Project Assets, or on any rights of the Concessionaire therein or und",False,False,True
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,REHABILITATION_ENGINEERING_EVIDENCE,49,IDENTIFIED_BRIDGE_CONDITION_CANDIDATE,,CONDITION; SATISFACTORY,,,ORN,REHABILITATION; MAINTENANCE,km .; km 213.000; km 322.800; km 322.840,,,"rary contained herein, the Concessionaire shall ensure that the respective entities owning the existing roads, right of way or utilities on, under or above the Site are enabled by it to keep such utilities in continuous satisfactory use, if necessary, by providing suitable temporary or permanent diversions with the authority of the controlling body of that road, right of way or utility, and the Authority shall, upon written request from the Concessionaire, initiate and undertake at the Concessionaire's cost, legal proceedings for acquisition of any right of way necessary for such diversion. 11.2 Shifting of obstructing utilities 11.2.1 The Concessionaire shall, subject to Applicable Laws and",False,False,True
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,REHABILITATION_ENGINEERING_EVIDENCE,50,IDENTIFIED_BRIDGE_CONDITION_CANDIDATE,,GOOD,,,,,km 2; km 213.00; km .; km 322.840,,," has determined and verified that the design and engineering, including the field construction criteria related thereto, are in conformity with the Scope of the Project, Specifications and Standards, Applicable Laws and Good Industry Practice. (c) Within 15 (fifteen) days of the receipt of the Drawings, the Independent Engineer shall review the same and convey its observations to the Concessionaire with particular reference to their conformity or otherwise with the Scope of the Project and the Specifications and Standards. The Concessionaire shall not be obliged to await the observations of the Independent Engineer on the Drawings submitted pursuant hereto beyond the said 15 (fifteen) days p",False,False,True
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,REHABILITATION_ENGINEERING_EVIDENCE,51,BRIDGE_REPAIR_ENGINEERING_EVIDENCE,BRIDGE; MAJOR BRIDGE; FLYOVER,,,,,REHABILITATION,km .; km 213.000; km 322.840,,,"egoing provisions of this Clause 12.2, the Concessionaire shall submit to the Authority for review and comments, its Drawings relating to alignment of the Project, finished road level and general arrangement drawings of major bridges, flyovers and grade separators, and the Authority shall have the right but not the obligation to undertake such review and provide its comments, if any, within 30 (thirty) days of the receipt of such Drawings. The provisions of this Clause 12.2 shall apply mutatis mutandis to the review and comments hereunder. (g) Within 90 (ninety) days of COD, the Concessionaire shall furnish to the Authority and the Independent Engineer a complete set of as-built Drawings, in",False,False,True
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,REHABILITATION_ENGINEERING_EVIDENCE,52,IDENTIFIED_BRIDGE_CONDITION_CANDIDATE,,CONDITION; GOOD,,,,REPAIR; MAINTENANCE,km 212.983; km 213.; km 322.800; km 322.840,,,"ed and seventy) days from the Scheduled Completion Date, unless the delay is on account of reasons attributable to the Authority or due to Force Majeure, the Authority shall be entitled to terminate this Agreement. 12.4 Maintenance during Construction Period 12.4.1 During the Construction Period, the Concessionaire shall maintain, at its cost, the existing Project Highway to ensure that the road is in pothole free condition is maintained, and shall undertake the necessary repair and maintenance works for this purpose; provided that the Concessionaire may, at its cost, interrupt and divert the Users and other persons if such interruption and diversion is necessary for the efficient progress o",False,False,True
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,REHABILITATION_ENGINEERING_EVIDENCE,56,IDENTIFIED_BRIDGE_CONDITION_CANDIDATE,,GOOD; DEFECT,,,,REHABILITATION,km 212.9; km 213.000; km 322.840,,,"Test that the performance of the Project or any part thereof does not meet the Specifications and Standards, it shall have the right to suspend or delay such Test and require the Concessionaire to remedy and rectify the defects or deficiencies. Upon completion of each Test, the Independent Engineer shall provide to the Concessionaire and the Authority copies of all Test data including detailed Test results. For the avoidance of doubt, it is expressly agreed that the Independent Engineer may require the Concessionaire to carry out or cause to be carried out additional Tests, in accordance with Good Industry Practice, for determining the compliance of the Project with Specifications and Standa",False,False,True
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,REHABILITATION_ENGINEERING_EVIDENCE,57,IDENTIFIED_BRIDGE_CONDITION_CANDIDATE,,CONDITION; GOOD; DEFECT,,,INSPECTION,REHABILITATION,km 213.000; km 322.840,,,"s agreed that if completion of any item is delayed for reasons solely attributable to the Authority or due to Force Majeure, the completion date thereof shall be determined by the Independent Engineer in accordance with Good Industry Practice, and such completion date shall be deemed to be the date of issue of the Provisional Certificate for the purposes of Damages, if any, payable for such item under this Clause 14.4.1. 14.4.2 Upon completion of all Punch List items, the Independent Engineer shall issue the Completion Certificate. Failure of the Concessionaire to complete all the Punch List items within the time set forth in Clause 14.4.1 for any reason, other than conditions constituting F",False,False,True
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,REHABILITATION_ENGINEERING_EVIDENCE,58,BRIDGE_REPAIR_ENGINEERING_EVIDENCE,,,,,,REHABILITATION,km 212.983; km 213.000; km 322.800; km 322.840,,,"of events or circumstances on account of which the Tests could not be held or had to be suspended, the Concessionaire shall be entitied to re-schedule the Tests and hold the same as soon as reasonably practicabie. i. 44 Rehabilitation and uiJg' . - of Giddolur- Vinukonda section of NH-544Dfrom Design km 212.983 (existing km 213.000) to Design km 322.800 (existing km 322.840) (Design length 112.797 km) in the State of Andhra Pradesh to two lane with paved shoulder under NH (0) on Hybrid Annuity Mode",False,False,True
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,REHABILITATION_ENGINEERING_EVIDENCE,61,IDENTIFIED_BRIDGE_CONDITION_CANDIDATE,,CONDITION,,,,REHABILITATION,km 213.000; km 322.840,,,"y to delay completion of the Project by the Scheduled Completion Date; provided that in the event that the Authority considers such works or services to be essential, it may issue a Change of Scope Order, subject to the condition that the works forming part of or affected by such Change of Scope Order shall not be reckoned for purposes of determining completion of the Project and issuing the Provisional Certificate. 16.4.2 Notwithstanding anything to the contrary contained in this Article 16, the Concessionaire shall be entitled to nullify any Change of Scope Order if it causes the cumulative costs relating to all the Change of ScopeOrders to exceed 10% (ten per cent) of the Bid Project Cost",False,False,True
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,REHABILITATION_ENGINEERING_EVIDENCE,62,BRIDGE_REPAIR_ENGINEERING_EVIDENCE,,,,,,REHABILITATION,km 212.983; km 213.000; km 322.800; km 322.840,,,"16.4 shall apply mutatis mutandis, and upon issue of Change of Scope Order by the Authority hereunder, the Concessionaire shall pay forthwith the sum specified therein. .. 16.7 Effect of Change in Scope on the O&M Costs Rehabilitation and Upgrodation of Giddalur - Vinukonda section of NH-544D from Design km 212.983 (existing km 213.000) to Design km 322.800 (existing km 322.840) (Design length 112.797 km) in the state of Andhro Pradesh to two lane with paved shoulder under NH (0) on Hybrid Annuity Mode :,.",False,False,True
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,REHABILITATION_ENGINEERING_EVIDENCE,64,IDENTIFIED_BRIDGE_CONDITION_CANDIDATE,,CONDITION; GOOD,,,INSPECTION,REPAIR; REPAIRS; REPLACEMENT; MAINTENANCE,km 212.; km 213.000; km 322.840,,,"ement agreed that the debris and material excavated shall be carried to and deposited at the location identified by the Authority and/or Independent Engineer. 17.1.3 The Concessionaire shall maintain, in conformity with Good Industry Practice, all stretches of approach roads. 17.2 Maintenance Requirements The Concessionaire shall procure that at all times during the Operation Period; the Project conforms to the maintenance requirements set forth in Schedule-K (the ""Maintenance Requirements""). 17.3 Maintenance Manual 17.3.1 No later than 90 (ninety) days prior to the Scheduled Completion Date, the Concessionaire shall, in consultation with the Independent Engineer, evolve a repair and mainten",False,False,True
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,REHABILITATION_ENGINEERING_EVIDENCE,65,IDENTIFIED_BRIDGE_CONDITION_CANDIDATE,,CONDITION; GOOD,,,,MAINTENANCE,km 213.000; km 322.840,,,"National Highways Authority of India Concession Agreement 17.4.3 The Concessionaire may modify the Maintenance Program as may be reasonable in the circumstances, and the procedure specified in Clauses 17.4.1 and 17.4.2 shall apply mutatis mutandis to such modifications. 17.5 Safety, breakdowns and accidents 17.5.1 The Concessionaire shall ensure safe conditions for the Users, and in the event of unsafe conditions, closures, diversions, breakdowns and accidents, it shall follow the relevant operating procedures including the setting up of temporary Lights and removal of obstruction and debris without delay. Such procedures shall conform to the provisions of this Agreement, Applicable Laws, Ap",False,False,True
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,REHABILITATION_ENGINEERING_EVIDENCE,66,IDENTIFIED_BRIDGE_CONDITION_CANDIDATE,,DEFECT,,,INSPECTION,REPAIR; MAINTENANCE,km 213.000,,," Damages to the Authority calculated at the rate of 0.5 % (zero point Five per cent) of the Performance Security,for each day of delay until that part of the Project hasbeen re-opened for use. 17.8 Damages for breach of maintenance obligations 17.B.1 In the event that the Concessionaire fails to repair or rectify any defect or deficiency set forth in the Maintenance Requirements within the period specified therein, it shall be deemed to be in breach of this Agreement and the Authority shall be entitled to recover Damages, to be calculated and paid for each day of delay until the breach is cured, at the higher of (a) 2% (two per cent) of the Performance Security, and (b) 0.1% (zero point one ",False,False,True
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,REHABILITATION_ENGINEERING_EVIDENCE,67,IDENTIFIED_BRIDGE_CONDITION_CANDIDATE,,GOOD,,,,REHABILITATION; MAINTENANCE,km 212.; km 213.000; km 322.840,,,"ct The Concessionaire shall not carry out any material modifications to the Project, save and except where such modifications are necessary for the Project to operate in conformity with the Specifications and Standards, Maintenance Requirements, Good Industry Practice and Applicable Laws; provided that the Concessionaire shall notify the Independent Engineer of the proposed modifications along with particulars thereof at least 1S (fifteen) days before commencing work on such modifications and shall reasonably consider any suggestions that the Independent Engineer may make within 1S (fifteen) days of receiving the Concessionaire's proposal. For the avoidance of doubt, all modifications made h",False,False,True
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,REHABILITATION_ENGINEERING_EVIDENCE,68,IDENTIFIED_BRIDGE_CONDITION_CANDIDATE,,CONDITION,,,,,km 213.000; km 322.800; km 322.840,,,"f any part of the Project is not available to Users on account of any of the following for the duration thereof: (a) an event of Force Majeure; (b) measures taken to ensure the safe use of the Project except when unsafe conditions occurred because of failure of the Concessionaire to perform its obligations under this Agreement; or (c) compliance with a request from the Authority or the directions of any Government Instrumentality, the effect of which isto closeall or any part of the Project: Provided, that any such non-availability and particulars thereof shall be notified by the Concessionaire to the Authority and the Independent Engineer without any delay; Provided further that the Concess",False,False,True
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,REHABILITATION_ENGINEERING_EVIDENCE,69,IDENTIFIED_BRIDGE_CONDITION_CANDIDATE,,GOOD,,,ORN,REHABILITATION,km 212.983; km 213.000; km 322.800; km 322.840,,,"y of India Concession Agreement ARTICLE 18 SAFETY REQUIREMENTS 18.1 Safety Requirements 18.1.1 The Concessionaire shall comply with the provisions of this Agreement, Applicable Laws and Applicable Permits and conform to Good Industry Practice for securing the safety of the Users. In particular, the Concessionaire shall develop, implement and administer a surveillance and safety program for providing a safe environment on or about the Project, and shall comply with the safety requirements set forth in Schedule-L (the ""Safety Requirements""). 18.1.2 The Authority shall appoint an experienced and qualified firm or organization (the ""Safety Consultant"") for carrying out safety audit of the Projec",False,False,True
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,REHABILITATION_ENGINEERING_EVIDENCE,70,IDENTIFIED_BRIDGE_CONDITION_CANDIDATE,,CONDITION; GOOD; DEFECT,,,INSPECTION,MAINTENANCE,km 212.983; km 213.000; km 322.840,,,"National Highways Authority of India ConcessionAgreement ARTICLE 19 MONITORING OF OPERATION AND MAINTENANCE 19.1 Monthly status reports 19.1.1 During the Operation Period, the Concessionaire shall, no later than 7 (seven) days after the close of each month, furnish to the Authority and the Independent Engineer a monthly report stating in reasonable detail the condition of the Project including its compliance or otherwise with the Maintenance Requirements, Maintenance Manual, Maintenance Program and Safety Requirements, and shall promptly give such other relevant information as may be required by the Independent Engineer or the Authority, In particular, such report shall separately identify a",False,False,True
