source_id,document,evidence_role,page,classification,bridge_terms,condition_terms,defect_terms,component_terms,inspection_terms,repair_terms,bridge_identifiers,matched_asset_codes,matched_asset_names,snippet,training_label_candidate,promote_to_ml,manual_review_required
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,REHABILITATION_ENGINEERING_EVIDENCE,89,IDENTIFIED_BRIDGE_CONDITION_CANDIDATE,,GOOD,,,ORN,REPLACEMENT,km 21; km 322.840,,," revenues derived/collected by it from or on account of the Project and/or its use), income, expenditure, payments (including payments from the Escrow Account), assets and liabilities, in accordance with this Agreement, Good Industry Practice, Applicable Laws and Applicable Permits. The Concessionaire shall provide 2 (two) copies of its Balance Sheet, Cash Flow Statement and Profit and Loss Account, along with a report thereon by its Statutory Auditors, within 180 (one hundred and eighty) days of the close of the Accounting Year to which they pertain and such audited accounts, save and except where expressly provided to the contrary, shall form the basis of payments by either Party under thi",False,False,True
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,REHABILITATION_ENGINEERING_EVIDENCE,92,IDENTIFIED_BRIDGE_CONDITION_CANDIDATE,,CONDITION; GOOD,,,INSPECTION,REHABILITATION,km 212.983; km 213.000; km 322.840,,,"ligations under this Agreement and which act or event (a) is beyond the reasonable control ofthe Affected Party, and (b) the Affected Party could not have prevented or overcome by exercise of due diligence and following Good Industry Practice, and (c) has Material Adverse Effect on the Affected Party. 28.2 Non-Political Event A Non-Political Event shall mean one or more of the following acts or events: (a) act of God, epidemic, extremely adverse weather conditions, lightning, earthquake, landslide, cyclone, flood, volcanic eruption, chemical or radioactive contamination or ionizing radiation, fire or explosion (to the extent of contamination or radiation or fire or explosion originating from",False,False,True
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,REHABILITATION_ENGINEERING_EVIDENCE,93,IDENTIFIED_BRIDGE_CONDITION_CANDIDATE,,CONDITION,,,,MAINTENANCE,km 322.840,,,"under this Agreement and the Project Agreements; provided that such delay, modification, denial, refusal or revocation did not result from the Concessionaire's or any Contractor's inability or failure to comply with any condition relating to grant, maintenance or renewal of such clearance, license, authorization, no objection certificate, exemption, consent, approval or permit; (d) (e) . Vinukando section of NH-544D from Design km ~"""",rfli~i6(existing km 322.840) (Design length 112.797 km) in the State ~i.!itJ""1I<""'ed shoulder under NH (0) an HybridAnnuity Made",False,False,True
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,REHABILITATION_ENGINEERING_EVIDENCE,101,IDENTIFIED_BRIDGE_CONDITION_CANDIDATE,,CONDITION,,,,REHABILITATION; MAINTENANCE,km 213.0; km 322.840,,," Performance Security within a Cure Period of 15 (fifteen) days; .•.. ~i(b) subsequent to the replenishment or furnishing of fresh Performance Security in accordance with Clause 9.2, the Concessionaire fails to meet any Condition :;':', Precedent or cure the Concessionaire Default, as the case may be, for which whole or part of the Performance Security was appropriated, within a Cure Period of 120 (one hundred and twenty) days; (c) the Concessionaire does not achieve the latest outstanding Project Milestone due in accordance with the provisions of Schedule-G and continues to be in default for 120 (one hundred and twenty) days; (d) The Concessionaire abandons or manifests intention to abandon",False,False,True
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,REHABILITATION_ENGINEERING_EVIDENCE,102,IDENTIFIED_BRIDGE_CONDITION_CANDIDATE,,CONDITION; GOOD,RUST,BEARING,,,km 322.840,,,"transfer causes a .Material Adverse Effect; ....(p) an execution levied on any of the assets of the Concessionaire has caused a Material Adverse Effect; (q) the Concessionaire is adjudged bankrupt or insolvent, or if a trustee or receiver is appointed for the Concessionaire or for the whole or material part of its assets that has a material bearing on the Project; (r) the Concessionaire has been, or is in the process of being liquidated, dissolved, wound-up, amalgamated or reconstituted in a manner that would cause, in the reasonable opinion of the Authority, a Material Adverse Effect; (s) a resolution for winding up of the Concessionaire is passed, or any petition for winding up of the Conc",False,False,True
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,REHABILITATION_ENGINEERING_EVIDENCE,105,IDENTIFIED_BRIDGE_CONDITION_CANDIDATE,,,SETTLEMENT,,,REHABILITATION,km 213.000,,,"titute full discharge by the Authority of its payment obligations in respect thereof hereunder. 31.3.5 The Concessionaire expressly agrees that Termination Payment under this Article 31 shall constitute a full and final settlement of all claims of the Concessionaire on account :-:of Termination of this Agreement for any reason whatsoever and that the Concessionaire or any shareholder thereof shall not have any further right or claim under any law, treaty, convention, contract or otherwise. 31.4 Certain limitations on Termination Payment 31.4.1 During the Construction Period, Termination Payment due and payable under this Agreement shall be computed with reference to the Debt Due in accordanc",False,False,True
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,REHABILITATION_ENGINEERING_EVIDENCE,107,IDENTIFIED_BRIDGE_CONDITION_CANDIDATE,BRIDGE,CONDITION; DEFECT,,,,REHABILITATION; MAINTENANCE,km 21; km 213.000; km 322.840,,,"forthwith the actual or constructive possession of the Project, free and clear of all Encumbrances, save and except to the extent set forth in the Substitution Agreement; (c) cure all Project Assets, including the road, bridges, structures and equipment, of all defects and deficiencies so that the Project is compliant with the Maintenance Requirements; provided that in the event of Termination during the Construction Period, all Project Assets shall be handed over on 'as is where is' basis after bringing them to a safe condition; (d) deliver and transfer relevant records, reports, Intellectual Property and other licenses pertaining to the Project and its design, engineering, construction, op",False,False,True
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,REHABILITATION_ENGINEERING_EVIDENCE,108,IDENTIFIED_BRIDGE_CONDITION_CANDIDATE,,FAIR; GOOD; DEFECT,,PIER; PIERS,INSPECTION; CRN,MAINTENANCE,km 212.; km 213.000; km 322.840,,,"han 15 (fifteen) days prior to the effective date of such Termination, the Independent Engineer shall verify, after giving due notice to the Concessionaire specifying the time, date and place of such verification and/or inspection, compliance by the Concessionaire with the Maintenance Requirements, and if required, cause appropriate tests to be carried out at the Concessionaire's cost for this purpose. Defaults, if any, in the Maintenance Requirements shall be cured by the Concessionaire at its cost and the provisions of Article 33 shall apply, mutatis mutandis, in relation to curing of defects or deficiencies under this Article 32. .;;"" 32.3 Cooperation and assistance on transfer of Project",False,False,True
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,REHABILITATION_ENGINEERING_EVIDENCE,110,IDENTIFIED_BRIDGE_CONDITION_CANDIDATE,,DEFECT,,,INSPECTION,REPAIR; REPAIRS; REHABILITATION; MAINTENANCE,km 213.000; km 322.840,,,"- National Highways Authority of India Concession Agreement ARTICLE 33 DEFECTS LIABILITY AFTER TERMINATION 33.1 Liability for defects after Termination The Concessionaire shall be responsible for all defects and deficiencies in the Project for a period of 120 (one hundred and twenty) days after Termination, and it shall have the obligation to repair or rectify, at its own cost, all defects and deficiencies observed by the Independent Engineer in the Project during the aforesaid period. In the event that the Concessionaire fails to repair or rectify such defect or deficiency within a period of 15 (fifteen) days from the date of notice issued by the Authority in this behalf, the Authority shal",False,False,True
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,REHABILITATION_ENGINEERING_EVIDENCE,112,IDENTIFIED_BRIDGE_CONDITION_CANDIDATE,,GOOD,,,,REHABILITATION,km 213.000; km 0; km 322.840,,,"raints set forth in Clause34.1 shall not apply to: (a) liens arising by operation of law (or by an agreement evidencing the same) in the ordinary course of business of the Project; (b) mortgages/pledges/hypothecation of goods/assets other than Project Assets and their related documents of title, arising or created in the ordinary course of business of the Project, and as security only for indebtedness to the Senior Lenders under the Financing Agreements and/or for working capital arrangements for the Project. For the avoidance of doubt, the Senior Lenders would be entitled to create a lien on the EscrowAccount, subject to and without prejudice to the rights of the Authority under this Agreem",False,False,True
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,REHABILITATION_ENGINEERING_EVIDENCE,116,IDENTIFIED_BRIDGE_CONDITION_CANDIDATE,,DEFECT,,,,REHABILITATION,km 2; km 213.000; km 322.840,,,"es for any loss, damage, cost and expense of whatever kind and nature, whether arising out of any breach by the Concessionaire of any of its obligations under this Agreement or any related agreement or on account of any defect or deficiency in the provision of services by the Concessionaire to the Authority or to any User, or from any negligence of the Concessionaire under contract or tort or on any other ground whatsoever, except to the extent that any such suits, proceedings, actions, demands and claims have arisen due to any negligent act or omission, or breach or default of this Agreement on the part of the Authority Indemnified Persons. 36.1.2 The Authority shall indemnify, defend, save",False,False,True
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,REHABILITATION_ENGINEERING_EVIDENCE,118,IDENTIFIED_BRIDGE_CONDITION_CANDIDATE,,SATISFACTORY,,,,,km 212.983; km 322.840,,,"e a conflict of interest between the Indemnifying Party and the Indemnified Party in the conduct of the defense of such action; (c) the Indemnifying Party shali not, in fact, have employed independent counsel reasonably satisfactory to the Indemnified Party, to assume the defense of such action and shali have been so notified by the Indemnified Party; or (d) The Indemnified Party shali have reasonably conciuded and specifically notified the Indemnifying Party either: (I) that there may be specific defenses available to it which are different from or additional to those available to the Indemnifying Party; or (ii) That such claim, action, suit or proceeding involves or could have a material a",False,False,True
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,REHABILITATION_ENGINEERING_EVIDENCE,120,IDENTIFIED_BRIDGE_CONDITION_CANDIDATE,,GOOD,SETTLEMENT,,,,km .9; km 213.000; km 322.840,,,"ance with the conciliation procedure set forth in Clause 38.2. '.' ~ 38.1.2 The Parties agree to use their best efforts for resolving all Disputes arising under or in respect of this Agreement promptly, equitably and in good faith, and further agree to provide each other with reasonable access during normal business hours to all non­ privileged records, information and data pertaining to any Dispute. 38.2 Conciliation In the event of any Dispute between the Parties, either Party may call upon the Independent Engineer to mediate and assist the Parties in arriving at an amicable settlement thereof. Failing mediation by the Independent Engineer or without the intervention of the Independent Eng",False,False,True
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,REHABILITATION_ENGINEERING_EVIDENCE,123,IDENTIFIED_BRIDGE_CONDITION_CANDIDATE,,FAIR,,,,,km 212.983; km 213.000; km 322.800; km 322.840,,," entry has been recorded during the course of such month, and upon perusal thereof, the Authority may, in its discretion, advise the Concessionaire to take such further action as the Authority may deem appropriate for a fair and just redressal of any grievance. The Concessionaire shall consider such advice and inform the Authority of its decision thereon, and if the Authority is of the opinion that the Complainant is entitled to further relief, the Authority may advise the Complainant to seek appropriate remedy under the Consumer Protection Act, 1986, at his own risk and cost. r:· -;.' Rehabilitatian and Upgradatian r - Vinukanda sectian af NH-544Dfram Design km 212.983 (existing km 213.000)",False,False,True
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,REHABILITATION_ENGINEERING_EVIDENCE,124,IDENTIFIED_BRIDGE_CONDITION_CANDIDATE,,CONDITION,,,,,km 212.983; km 213.000; km 322.840,,,"rpreted in accordance with and governed by the laws of India, and the courts in New Delhi shall have exclusive jurisdiction over matters arising out of or relating to this Agreement. 41.2 Waiver of immunity Each Party unconditionally and irrevocably: (a) Agrees that the execution, delivery and performance by it of this Agreement constitute commercial acts done and performed for commercial purpose; (b) agrees that, should any proceedings be brought against it or its assets, property ,"": or revenues in any jurisdiction in relation to this Agreement or any transaction contemplated by this Agreement, no immunity (whether by reason of sovereignty or otherwise) from such proceedings shall be claim",False,False,True
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,REHABILITATION_ENGINEERING_EVIDENCE,125,IDENTIFIED_BRIDGE_CONDITION_CANDIDATE,,CONDITION,,,INSPECTION,MAINTENANCE,km 322.840,,,"National HighwaysAuthorityof India ConcessionAgreement 41.5 Waiver 41.5.1 Waiver, including partial or conditional waiver, by either Party of any default by the other Party in the observance and performance of any provision of or obligations under this Agreement: (a) Shall not operate or be construed as a waiver of any other or subsequent default hereof or of other provisions of or obligations under this Agreement; (b) Shall not be effective unless it is in writing and executed by a duly authorized representative of the Party; and (c) Shall not affect the validity or enforceability of this Agreement in any manner. 41.5.2 Neither the failure by either Party to insist on any occasion upon the ",False,False,True
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,REHABILITATION_ENGINEERING_EVIDENCE,126,IDENTIFIED_BRIDGE_CONDITION_CANDIDATE,,GOOD,,,,REHABILITATION,km 2.; km 213.000; km 322.840,,,"isdiction or any other instrumentality to be invalid, illegal or unenforceable, the validity, legality or enforceability of the remaining provisions shall not be affected in any manner, and the Parties will negotiate in good faith with a view to agreeing to one or more provisions which may be substituted for such invalid, unenforceable or illegal provisions, as nearly as is practicable to such invalid, illegal or unenforceable provision. Failure to agree upon any such provisions shall not be subject to the Dispute Resolution Procedure set forth under this Agreement or otherwise. 41.11 No partnership This Agreement shall not be interpreted or construed to create an association, joint venture ",False,False,True
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,REHABILITATION_ENGINEERING_EVIDENCE,129,IDENTIFIED_BRIDGE_CONDITION_CANDIDATE,,CONDITION,,,,MAINTENANCE,km 322.840,,,"ances, licenses, permits, authorizations, no objection certificates, consents, approvals and exemptions required to be obtained or maintained under Applicable Laws in connection with the construction, operation and ;:,: maintenance of the Project during the subsistence of this Agreement; ""Appointed Date"" means the date on which Financial Close is achieved and every Condition Precedent is satisfied, in accordance with the provisions of this Agreement, and such date shall be the date of commencement of the Concession Period; ..~' s, in relation to either Party, and a person W Is,..h~O~Cgp~~~ common control with such Party (as )J means, with respect to a person whic "",""rI. nukondo section of NH",False,False,True
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,REHABILITATION_ENGINEERING_EVIDENCE,131,IDENTIFIED_BRIDGE_CONDITION_CANDIDATE,,CONDITION,,,,MAINTENANCE,km 212.983; km 213.000; km 322.840,,,"during Construction Period and two years thereafter; provided that any material variation (as compared to the representations made by the Concessionaire during the bidding process for the purposes of meeting the minimum conditions of eligibility or for evaluation of its application or bid, as the case may be,) in the proportion of the equity holding of the selected bidder to the total Equity, if it occurs prior to completion of a period two years after COD, shall constitute Changein Ownership; :.:' ""Change of Scope"" shall have the meaning as set forth in Clause16.1.1; ""Company"" means the company acting asthe Concessionaire under this Agreement; ""Completion Certificate"" shall have the meaning",False,False,True
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,REHABILITATION_ENGINEERING_EVIDENCE,133,IDENTIFIED_BRIDGE_CONDITION_CANDIDATE,,CONDITION,,,,,km 213.000,,,"alia, engineering and construction of the Project in accordance with the provisions of this Agreement; ""EPC Contractor"" means the person with whom the Concessionaire has entered into an EPC Contract; ""Emergency"" means a condition or situation that is likely to endanger the security of the individuals on or about the Project, including Users thereof, or which poses an immediate threat of material damage to any of the Project Assets; ""Encumbrances"" means, in relation to the Project, any encumbrances such as mortgage, charge, pledge, lien, hypothecation, security interest, assignment, privilege or priority of any kind having the effect of security or other such obligations, and shall include an",False,False,True
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,REHABILITATION_ENGINEERING_EVIDENCE,134,IDENTIFIED_BRIDGE_CONDITION_CANDIDATE,,GOOD,,,,REHABILITATION,km 213.000; km 322.840,,,", and includes amendments or modifications made in accordance with Clause5.2.3; ""Force Majeure"" or ""Force Majeure Event"" shall have the meaning ascribed to it in Clause 28.1; j,""GOI"" means the Government of India; .,., ""Good Industry Practice"" means the practices, methods, techniques, designs, standards, '. ii·skills, diligence, efficiency, reliability and prudence which are generally and reasonably expected from a reasonably skilled and experienced operator engaged in the same type of undertaking as envisaged under this Agreement and which would be expected to ,i. . result in the performance of its obligations by the Concessionaire in accordance with this Agreement, Applicable Laws and Appl",False,False,True
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,REHABILITATION_ENGINEERING_EVIDENCE,137,IDENTIFIED_BRIDGE_CONDITION_CANDIDATE,BRIDGE; ROAD OVER BRIDGE,GOOD,,FOUNDATION,,REPLACEMENT; MAINTENANCE,Km 212.983; Km 213.000; Km 322.800; Km 322.840,,,"National Highways Authority of India Concession Agreement Substitution Agreement, or any agreement for procurement of goods and services involving a consideration of up to Rs. 25 Crore (Rupees Twenty FiveCrore only); ""Project Assets"" means all physical and other assets relating to and forming part of the Site including (a) rights over the Site in the form of license, Right of Way or otherwise; (b) tangible assets such as civil works and equipment including foundations, embankments, pavements, road surface, interchanges, bridges, culverts, road over bridges, drainage works, traffic signals, sign boards, kilometer-stones, toll plazals], electrical systems, communication systems, rest areas, re",False,False,True
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,REHABILITATION_ENGINEERING_EVIDENCE,138,IDENTIFIED_BRIDGE_CONDITION_CANDIDATE,,,RUST,,,MAINTENANCE,km 322.840,,,"tal (B); ""Right of Way"" means the constructive possession of the Site, together with all way leaves, easements, unrestricted access and other rights of way, howsoever described, necessary for construction, operation and maintenance of the Project in accordance with this Agreement; ""Safety Consultant"" shall have the meaning as set forth in Clause 18.1.2; ""Safety Requirements"" shall have the meaning as set forth in Clause 18.1.1; ""Scheduled Completion Date"" shall have the meaning as set forth in Clause 12.3.1; ""Scope of the Project"" shall have the meaning as set forth in Clause 2.1; ""Senior Lenders"" means the financial institutions, banks, multilateral lending agencies, trusts, funds and agent",False,False,True
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,REHABILITATION_ENGINEERING_EVIDENCE,139,IDENTIFIED_BRIDGE_CONDITION_CANDIDATE,,GOOD,,,,REHABILITATION,km 212.983; km 213.000; km 322.840,,,"National Highways Authority of India Concession Agreement 125 Rehabilitation and Upgradatia {;; onda section of NH-544Dfrom Design km 212.983 (existing km 213.000) to Design k· 2!JlIlitJ .sting km 322.840) (Design length 112.797 km) in the State ofAndhra Pradesh to two lane with paved shoulder under NH (0) on Hybrid Annuity Mode ::: r~-.. ;: (b) all accrued interest on the debt referred to in Sub-clause (a) above but restricted -',' to the lesser of actual interest rate and a rate equal to 5% (five per cent) above the Bank Rate in case of loans expressed in Indian Rupees and lesser of the actual interest rate and 6 (six) month L1BOR (London Inter-Bank Offer Rate) plus 2% (two per cent) in ca",False,False,True
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,REHABILITATION_ENGINEERING_EVIDENCE,174,IDENTIFIED_BRIDGE_CONDITION_CANDIDATE,,DAMAGED,,,,REHABILITATION,km 212.983; km 2; km 322.800; km 322.840,,,"Rehabilitation and Upgradation of Giddalur -. vinukonda section ofNH-544D from Design km 212.983 (existing km 2 [3.000) to Design km 322.800 (existing km 322.840) (Design length 112.797 krn) in the State of Andhrn Pradesh to two lane with paved shoulder under NH(O) on Hybrid Annuity Mode. same as that of main carriageway. (b) Rigid Pavement - Toll Plaza The rigid pavement shall be designed for minimum CVPO of 2176 for 30 years design period. However, minimum thickness of GSB, OLC and PQC in rigid pavement shall be 150 mm, 150 mm and 280 mm respectively. ~. 5.2Type of Pavement: Flexible pavement is proposed for main carriageway(existing and bypasses) with paved shoulder including Bus Bays & T",False,False,True
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,REHABILITATION_ENGINEERING_EVIDENCE,186,IDENTIFIED_BRIDGE_CONDITION_CANDIDATE,,DAMAGED,,SLAB,,REPAIR; REHABILITATION,km 212; km 213.000; km 322.800; km 322.840,,,"Rehabilitation and Upgradation of'Giddalur - vinukonda section ofNH-544D from Design km 212,983 (existing km 213.000) to Design km 322.800 (existing km 322.840) (Design length 112.797 km) in the State of Andhra Pradesh to two lane with paved shoulder under NH(O) on Hybrid Annuity Mode. E. New Construction as Box Culverts: .. / Desigl1cllai~age(kl11) , ,'rotal Length "" "", "" Remarks' 1 00,620 2m Gobburu Bypass 2 00.800 2m 3 01,140 2m 4 01.220 2m 5 01.400 2m 6 01.680 2m 7 01,960 2m 8 292.600 2m Tirpuranthakam Bypass 9 292.625 2m 10 292.900 2m 11 293.760 2m 12 294.860 2m 13 295.160 2m ~: ;,.. ~. ~: F t­ '.: , F. New Hume Pipe Culverts: SL. No .. ,'.,' , "",' NeW Design "". Chainage' ,Total' Length",False,False,True
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,REHABILITATION_ENGINEERING_EVIDENCE,187,IDENTIFIED_BRIDGE_CONDITION_CANDIDATE,BRIDGE; MAJOR BRIDGE; MINOR BRIDGE,DEFECT; DAMAGED,CRACK,FOUNDATION; PIER; PIERS; ABUTMENT; BEARING; DECK; SUBSTRUCTURE; SLAB; EXPANSION JOINT,,REPAIR; REHABILITATION; REHABILITATE; STRENGTHENING,km 212.983; km 213.000; km 322.800; km 322.840,,,"Rehabilitation and Upgradarion ofGiddalur- Vinukonda section ofNH-544D from Design km 212.983 (existing km 213.000) to Design km 322.800 (existing km 322.840) (Design length 112.797 km) in the Slate of Andhra Pradesh [0 two lane with paved shoulder under NHDP-IV under NH(O) on Hybrid Annuity Mode. 12. Details of Bridges to be Reconstructed I Widened I New Construction Details of Major Bridges and Minor Bridges to be reconstructed / widened I new construction are given below A. Rehabilitation & Repair of Existing Major Bridges: The following existing major bridges, proposed to be either retained or retained and widened, shall be repaired /strengthenedas per the details given below. S.No .EXis",False,False,True
